"Date","OrderTime","AssetType","Security","TradeSide","OrderType","FilledQuantity","FilledPrice","FilledAmount","OrderQuantity","OrderPrice","RealizedPnL","Commission","Status","LastUpdatedAt"
"2011-04-20","09:30:00","Equity","002056.XSHE","Buy","MarketOrder","3300 shares","32.95","108735","3300 shares","-","0","32.62","Filled","2011-04-20 09:30:00"
"2011-04-26","14:50:00","Equity","002056.XSHE","Sell","MarketOrder","-3300 shares","31.85","-105105","-3300 shares","-","-3630","136.64","Filled","2011-04-26 14:50:00"
"2011-04-27","09:30:00","Equity","002335.XSHE","Buy","MarketOrder","4500 shares","23.09","103905","4500 shares","-","0","31.17","Filled","2011-04-27 09:30:00"
"2011-04-28","11:25:00","Equity","002335.XSHE","Sell","MarketOrder","-4500 shares","22.16","-99720","-4500 shares","-","-4185","129.64","Filled","2011-04-28 11:25:00"
"2011-04-29","09:30:00","Equity","002049.XSHE","Buy","MarketOrder","2400 shares","20.52","49248","2400 shares","-","0","14.77","Filled","2011-04-29 09:30:00"
"2011-04-29","09:30:00","Equity","300059.XSHE","Buy","MarketOrder","1300 shares","36.9","47970","1300 shares","-","0","14.39","Filled","2011-04-29 09:30:00"
"2011-05-04","09:30:00","Equity","002402.XSHE","Buy","MarketOrder","100 shares","29.83","2983","100 shares","-","0","5","Filled","2011-05-04 09:30:00"
"2011-05-17","11:25:00","Equity","300059.XSHE","Sell","MarketOrder","-1300 shares","37.78","-49114","-1300 shares","-","1144","63.85","Filled","2011-05-17 11:25:00"
"2011-05-23","09:30:00","Equity","002236.XSHE","Buy","MarketOrder","600 shares","76.41","45846","600 shares","-","0","13.75","Filled","2011-05-23 09:30:00"
"2011-05-23","11:25:00","Equity","002402.XSHE","Sell","MarketOrder","-100 shares","28.68","-2868","-100 shares","-","-115","7.87","Filled","2011-05-23 11:25:00"
"2011-05-24","09:30:00","Equity","600160.XSHG","Buy","MarketOrder","200 shares","26.68","5336","200 shares","-","0","5","Filled","2011-05-24 09:30:00"
"2011-05-27","11:25:00","Equity","600160.XSHG","Sell","MarketOrder","-200 shares","27.25","-5450","-200 shares","-","114","10.45","Filled","2011-05-27 11:25:00"
"2011-05-30","09:30:00","Equity","002056.XSHE","Buy","MarketOrder","200 shares","26","5200","200 shares","-","0","5","Filled","2011-05-30 09:30:00"
"2011-05-31","09:30:00","Equity","000591.XSHE","Buy","MarketOrder","100 shares","7.62","762","100 shares","-","0","5","Filled","2011-05-31 09:30:00"
"2011-06-03","11:25:00","Equity","002056.XSHE","Sell","MarketOrder","-200 shares","27.03","-5406","-200 shares","-","206","10.41","Filled","2011-06-03 11:25:00"
"2011-06-07","11:25:00","Equity","002049.XSHE","Sell","MarketOrder","-2400 shares","21","-50400","-2400 shares","-","1416","65.52","Filled","2011-06-07 11:25:00"
"2011-06-08","11:25:00","Equity","002236.XSHE","Sell","MarketOrder","-1200 shares","41.05","-49260","-1200 shares","-","3714","64.04","Filled","2011-06-08 11:25:00"
"2011-06-20","11:25:00","Equity","000591.XSHE","Sell","MarketOrder","-100 shares","7.36","-736","-100 shares","-","-26","5.74","Filled","2011-06-20 11:25:00"
"2011-06-21","09:30:00","Equity","002555.XSHE","Buy","MarketOrder","4200 shares","12.52","52584","4200 shares","-","0","15.78","Filled","2011-06-21 09:30:00"
"2011-06-21","09:30:00","Equity","002335.XSHE","Buy","MarketOrder","3000 shares","17.64","52920","3000 shares","-","0","15.88","Filled","2011-06-21 09:30:00"
"2011-06-24","11:25:00","Equity","002555.XSHE","Sell","MarketOrder","-4200 shares","13.42","-56364","-4200 shares","-","3780","73.27","Filled","2011-06-24 11:25:00"
"2011-07-01","11:25:00","Equity","002335.XSHE","Sell","MarketOrder","-3000 shares","19.7","-59100","-3000 shares","-","6180","76.83","Filled","2011-07-01 11:25:00"
"2011-07-21","09:30:00","Equity","002049.XSHE","Buy","MarketOrder","5500 shares","21","115500","5500 shares","-","0","34.65","Filled","2011-07-21 09:30:00"
"2011-07-25","11:25:00","Equity","002049.XSHE","Sell","MarketOrder","-5500 shares","20.2","-111100","-5500 shares","-","-4400","144.43","Filled","2011-07-25 11:25:00"
"2011-08-02","09:30:00","Equity","002402.XSHE","Buy","MarketOrder","6300 shares","17.67","111321","6300 shares","-","0","33.4","Filled","2011-08-02 09:30:00"
"2011-08-08","11:25:00","Equity","002402.XSHE","Sell","MarketOrder","-6300 shares","15.67","-98721","-6300 shares","-","-12600","128.34","Filled","2011-08-08 11:25:00"
"2011-08-09","09:30:00","Equity","002402.XSHE","Buy","MarketOrder","2100 shares","15.05","31605","2100 shares","-","0","9.48","Filled","2011-08-09 09:30:00"
"2011-08-09","09:30:00","Equity","600803.XSHG","Buy","MarketOrder","3200 shares","10.03","32096","3200 shares","-","0","9.63","Filled","2011-08-09 09:30:00"
"2011-08-09","09:30:00","Equity","300059.XSHE","Buy","MarketOrder","1500 shares","21.69","32535","1500 shares","-","0","9.76","Filled","2011-08-09 09:30:00"
"2011-08-11","09:30:00","Equity","600089.XSHG","Buy","MarketOrder","100 shares","10.39","1039","100 shares","-","0","5","Filled","2011-08-11 09:30:00"
"2011-08-12","09:30:00","Equity","000591.XSHE","Buy","MarketOrder","200 shares","8.42","1684","200 shares","-","0","5","Filled","2011-08-12 09:30:00"
"2011-08-12","11:25:00","Equity","600803.XSHG","Sell","MarketOrder","-3200 shares","11.21","-35872","-3200 shares","-","3776","46.63","Filled","2011-08-12 11:25:00"
"2011-08-15","11:25:00","Equity","002402.XSHE","Sell","MarketOrder","-2100 shares","16.41","-34461","-2100 shares","-","2856","44.8","Filled","2011-08-15 11:25:00"
"2011-08-15","11:25:00","Equity","300059.XSHE","Sell","MarketOrder","-1500 shares","24.22","-36330","-1500 shares","-","3795","47.23","Filled","2011-08-15 11:25:00"
"2011-08-15","11:25:00","Equity","600089.XSHG","Sell","MarketOrder","-100 shares","11.02","-1102","-100 shares","-","63","6.1","Filled","2011-08-15 11:25:00"
"2011-08-18","11:25:00","Equity","000591.XSHE","Sell","MarketOrder","-200 shares","7.99","-1598","-200 shares","-","-86","6.6","Filled","2011-08-18 11:25:00"
"2011-09-02","09:30:00","Equity","300207.XSHE","Buy","MarketOrder","5700 shares","19.14","109098","5700 shares","-","0","32.73","Filled","2011-09-02 09:30:00"
"2011-09-06","14:50:00","Equity","300207.XSHE","Sell","MarketOrder","-5700 shares","18.46","-105222","-5700 shares","-","-3876","136.79","Filled","2011-09-06 14:50:00"
"2011-09-14","09:30:00","Equity","002402.XSHE","Buy","MarketOrder","3200 shares","16.19","51808","3200 shares","-","0","15.54","Filled","2011-09-14 09:30:00"
"2011-09-14","09:30:00","Equity","002236.XSHE","Buy","MarketOrder","1100 shares","44.38","48818","1100 shares","-","0","14.65","Filled","2011-09-14 09:30:00"
"2011-09-20","09:30:00","Equity","002335.XSHE","Buy","MarketOrder","200 shares","21.63","4326","200 shares","-","0","5","Filled","2011-09-20 09:30:00"
"2011-09-22","11:25:00","Equity","002402.XSHE","Sell","MarketOrder","-3200 shares","16.39","-52448","-3200 shares","-","640","68.18","Filled","2011-09-22 11:25:00"
"2011-09-27","09:30:00","Equity","002600.XSHE","Buy","MarketOrder","2800 shares","18.52","51856","2800 shares","-","0","15.56","Filled","2011-09-27 09:30:00"
"2011-09-27","11:25:00","Equity","002236.XSHE","Sell","MarketOrder","-1100 shares","42.91","-47201","-1100 shares","-","-1617","61.36","Filled","2011-09-27 11:25:00"
"2011-09-27","11:25:00","Equity","002335.XSHE","Sell","MarketOrder","-200 shares","22.2","-4440","-200 shares","-","114","9.44","Filled","2011-09-27 11:25:00"
"2011-09-28","11:25:00","Equity","002600.XSHE","Sell","MarketOrder","-2800 shares","18.87","-52836","-2800 shares","-","980","68.69","Filled","2011-09-28 11:25:00"
"2011-09-30","09:30:00","Equity","002335.XSHE","Buy","MarketOrder","1800 shares","19","34200","1800 shares","-","0","10.26","Filled","2011-09-30 09:30:00"
"2011-09-30","09:30:00","Equity","002611.XSHE","Buy","MarketOrder","2100 shares","16","33600","2100 shares","-","0","10.08","Filled","2011-09-30 09:30:00"
"2011-09-30","09:30:00","Equity","600803.XSHG","Buy","MarketOrder","3400 shares","10.3","35020","3400 shares","-","0","10.51","Filled","2011-09-30 09:30:00"
"2011-10-13","11:25:00","Equity","002611.XSHE","Sell","MarketOrder","-2100 shares","17.32","-36372","-2100 shares","-","2772","47.28","Filled","2011-10-13 11:25:00"
"2011-10-21","09:30:00","Equity","002236.XSHE","Buy","MarketOrder","900 shares","40.6","36540","900 shares","-","0","10.96","Filled","2011-10-21 09:30:00"
"2011-10-21","14:50:00","Equity","002335.XSHE","Sell","MarketOrder","-1800 shares","18.39","-33102","-1800 shares","-","-1098","43.03","Filled","2011-10-21 14:50:00"
"2011-10-24","09:30:00","Equity","000591.XSHE","Buy","MarketOrder","5800 shares","6","34800","5800 shares","-","0","10.44","Filled","2011-10-24 09:30:00"
"2011-10-24","11:25:00","Equity","002236.XSHE","Sell","MarketOrder","-900 shares","38.3","-34470","-900 shares","-","-2070","44.81","Filled","2011-10-24 11:25:00"
"2011-10-25","09:30:00","Equity","002056.XSHE","Buy","MarketOrder","500 shares","19.37","9685","500 shares","-","0","5","Filled","2011-10-25 09:30:00"
"2011-10-25","09:30:00","Equity","002236.XSHE","Buy","MarketOrder","200 shares","38.8","7760","200 shares","-","0","5","Filled","2011-10-25 09:30:00"
"2011-10-25","09:30:00","Equity","300059.XSHE","Buy","MarketOrder","600 shares","18.83","11298","600 shares","-","0","5","Filled","2011-10-25 09:30:00"
"2011-10-28","11:25:00","Equity","300059.XSHE","Sell","MarketOrder","-600 shares","22.17","-13302","-600 shares","-","2004","18.3","Filled","2011-10-28 11:25:00"
"2011-11-03","11:25:00","Equity","000591.XSHE","Sell","MarketOrder","-5800 shares","6.91","-40078","-5800 shares","-","5278","52.1","Filled","2011-11-03 11:25:00"
"2011-11-03","11:25:00","Equity","002236.XSHE","Sell","MarketOrder","-200 shares","45.11","-9022","-200 shares","-","1262","14.02","Filled","2011-11-03 11:25:00"
"2011-11-11","09:30:00","Equity","600760.XSHG","Buy","MarketOrder","7200 shares","9.43","67896","7200 shares","-","0","20.37","Filled","2011-11-11 09:30:00"
"2011-11-14","11:25:00","Equity","002056.XSHE","Sell","MarketOrder","-500 shares","22.26","-11130","-500 shares","-","1445","16.13","Filled","2011-11-14 11:25:00"
"2011-11-15","11:25:00","Equity","600760.XSHG","Sell","MarketOrder","-7200 shares","9.85","-70920","-7200 shares","-","3024","92.2","Filled","2011-11-15 11:25:00"
"2011-11-21","09:30:00","Equity","002600.XSHE","Buy","MarketOrder","2100 shares","19.51","40971","2100 shares","-","0","12.29","Filled","2011-11-21 09:30:00"
"2011-11-21","09:30:00","Equity","300059.XSHE","Buy","MarketOrder","1800 shares","22.2","39960","1800 shares","-","0","11.99","Filled","2011-11-21 09:30:00"
"2011-11-28","11:25:00","Equity","002600.XSHE","Sell","MarketOrder","-2100 shares","18.51","-38871","-2100 shares","-","-2100","50.53","Filled","2011-11-28 11:25:00"
"2011-11-29","09:30:00","Equity","002402.XSHE","Buy","MarketOrder","2400 shares","16.4","39360","2400 shares","-","0","11.81","Filled","2011-11-29 09:30:00"
"2011-11-30","14:50:00","Equity","002402.XSHE","Sell","MarketOrder","-2400 shares","15.38","-36912","-2400 shares","-","-2448","47.99","Filled","2011-11-30 14:50:00"
"2011-12-05","09:30:00","Equity","600760.XSHG","Buy","MarketOrder","2000 shares","9.2","18400","2000 shares","-","0","5.52","Filled","2011-12-05 09:30:00"
"2011-12-05","09:30:00","Equity","600011.XSHG","Buy","MarketOrder","4200 shares","4.45","18690","4200 shares","-","0","5.61","Filled","2011-12-05 09:30:00"
"2011-12-05","14:50:00","Equity","300059.XSHE","Sell","MarketOrder","-1800 shares","20.81","-37458","-1800 shares","-","-2502","48.7","Filled","2011-12-05 14:50:00"
"2011-12-06","11:25:00","Equity","600011.XSHG","Sell","MarketOrder","-4200 shares","4.18","-17556","-4200 shares","-","-1134","22.82","Filled","2011-12-06 11:25:00"
"2011-12-07","09:30:00","Equity","300059.XSHE","Buy","MarketOrder","900 shares","20.31","18279","900 shares","-","0","5.48","Filled","2011-12-07 09:30:00"
"2011-12-07","09:30:00","Equity","002555.XSHE","Buy","MarketOrder","1400 shares","12.78","17892","1400 shares","-","0","5.37","Filled","2011-12-07 09:30:00"
"2011-12-07","09:30:00","Equity","600011.XSHG","Buy","MarketOrder","4200 shares","4.31","18102","4200 shares","-","0","5.43","Filled","2011-12-07 09:30:00"
"2011-12-08","11:25:00","Equity","600760.XSHG","Sell","MarketOrder","-2000 shares","9.32","-18640","-2000 shares","-","240","24.23","Filled","2011-12-08 11:25:00"
"2011-12-12","11:25:00","Equity","600011.XSHG","Sell","MarketOrder","-4200 shares","4.48","-18816","-4200 shares","-","714","24.46","Filled","2011-12-12 11:25:00"
"2011-12-12","14:50:00","Equity","002555.XSHE","Sell","MarketOrder","-1400 shares","12.16","-17024","-1400 shares","-","-868","22.13","Filled","2011-12-12 14:50:00"
"2011-12-14","14:50:00","Equity","300059.XSHE","Sell","MarketOrder","-900 shares","19.67","-17703","-900 shares","-","-576","23.01","Filled","2011-12-14 14:50:00"
"2011-12-15","09:30:00","Equity","002600.XSHE","Buy","MarketOrder","2500 shares","14.4","36000","2500 shares","-","0","10.8","Filled","2011-12-15 09:30:00"
"2011-12-15","09:30:00","Equity","002056.XSHE","Buy","MarketOrder","2200 shares","16","35200","2200 shares","-","0","10.56","Filled","2011-12-15 09:30:00"
"2011-12-16","11:25:00","Equity","002600.XSHE","Sell","MarketOrder","-2500 shares","13.82","-34550","-2500 shares","-","-1450","44.92","Filled","2011-12-16 11:25:00"
"2011-12-22","09:30:00","Equity","600760.XSHG","Buy","MarketOrder","2300 shares","7.9","18170","2300 shares","-","0","5.45","Filled","2011-12-22 09:30:00"
"2011-12-22","09:30:00","Equity","601888.XSHG","Buy","MarketOrder","700 shares","25.5","17850","700 shares","-","0","5.36","Filled","2011-12-22 09:30:00"
"2011-12-22","11:25:00","Equity","002056.XSHE","Sell","MarketOrder","-2200 shares","14.94","-32868","-2200 shares","-","-2332","42.73","Filled","2011-12-22 11:25:00"
"2011-12-23","09:30:00","Equity","002600.XSHE","Buy","MarketOrder","1200 shares","13.1","15720","1200 shares","-","0","5","Filled","2011-12-23 09:30:00"
"2011-12-23","09:30:00","Equity","300207.XSHE","Buy","MarketOrder","900 shares","16.75","15075","900 shares","-","0","5","Filled","2011-12-23 09:30:00"
"2011-12-27","11:25:00","Equity","300207.XSHE","Sell","MarketOrder","-900 shares","15.79","-14211","-900 shares","-","-864","19.21","Filled","2011-12-27 11:25:00"
"2011-12-27","14:50:00","Equity","002600.XSHE","Sell","MarketOrder","-1200 shares","11.98","-14376","-1200 shares","-","-1344","19.38","Filled","2011-12-27 14:50:00"
"2011-12-28","09:30:00","Equity","300207.XSHE","Buy","MarketOrder","2000 shares","15.22","30440","2000 shares","-","0","9.13","Filled","2011-12-28 09:30:00"
"2011-12-29","11:25:00","Equity","601888.XSHG","Sell","MarketOrder","-700 shares","25.89","-18123","-700 shares","-","273","23.56","Filled","2011-12-29 11:25:00"
"2011-12-30","09:30:00","Equity","300274.XSHE","Buy","MarketOrder","300 shares","26.68","8004","300 shares","-","0","5","Filled","2011-12-30 09:30:00"
"2011-12-30","09:30:00","Equity","002600.XSHE","Buy","MarketOrder","700 shares","12.05","8435","700 shares","-","0","5","Filled","2011-12-30 09:30:00"
"2012-01-04","11:25:00","Equity","300207.XSHE","Sell","MarketOrder","-2000 shares","15.76","-31520","-2000 shares","-","1080","40.98","Filled","2012-01-04 11:25:00"
"2012-01-04","11:25:00","Equity","002600.XSHE","Sell","MarketOrder","-700 shares","13.17","-9219","-700 shares","-","784","14.22","Filled","2012-01-04 11:25:00"
"2012-01-05","11:25:00","Equity","300274.XSHE","Sell","MarketOrder","-300 shares","25.27","-7581","-300 shares","-","-423","12.58","Filled","2012-01-05 11:25:00"
"2012-01-06","09:30:00","Equity","601117.XSHG","Buy","MarketOrder","10100 shares","4.97","50197","10100 shares","-","0","15.06","Filled","2012-01-06 09:30:00"
"2012-01-10","14:50:00","Equity","601117.XSHG","Sell","MarketOrder","-10100 shares","5.83","-58883","-10100 shares","-","8686","76.55","Filled","2012-01-10 14:50:00"
"2012-01-12","11:25:00","Equity","600760.XSHG","Sell","MarketOrder","-2300 shares","8.16","-18768","-2300 shares","-","598","24.4","Filled","2012-01-12 11:25:00"
"2012-01-16","09:30:00","Equity","002402.XSHE","Buy","MarketOrder","2900 shares","13.02","37758","2900 shares","-","0","11.33","Filled","2012-01-16 09:30:00"
"2012-01-16","09:30:00","Equity","600760.XSHG","Buy","MarketOrder","5500 shares","7","38500","5500 shares","-","0","11.55","Filled","2012-01-16 09:30:00"
"2012-01-17","11:25:00","Equity","002402.XSHE","Sell","MarketOrder","-2900 shares","12.45","-36105","-2900 shares","-","-1653","46.94","Filled","2012-01-17 11:25:00"
"2012-02-02","11:25:00","Equity","600760.XSHG","Sell","MarketOrder","-5500 shares","7.58","-41690","-5500 shares","-","3190","54.2","Filled","2012-02-02 11:25:00"
"2012-02-10","11:25:00","Equity","600803.XSHG","Sell","MarketOrder","-3400 shares","11.87","-40358","-3400 shares","-","5338","52.47","Filled","2012-02-10 11:25:00"
"2012-03-19","09:30:00","Equity","601919.XSHG","Buy","MarketOrder","22900 shares","5.22","119538","22900 shares","-","0","35.86","Filled","2012-03-19 09:30:00"
"2012-03-28","14:50:00","Equity","601919.XSHG","Sell","MarketOrder","-22900 shares","4.98","-114042","-22900 shares","-","-5496","148.25","Filled","2012-03-28 14:50:00"
"2012-03-30","09:30:00","Equity","600760.XSHG","Buy","MarketOrder","4800 shares","7.89","37872","4800 shares","-","0","11.36","Filled","2012-03-30 09:30:00"
"2012-03-30","09:30:00","Equity","002555.XSHE","Buy","MarketOrder","3700 shares","10.21","37777","3700 shares","-","0","11.33","Filled","2012-03-30 09:30:00"
"2012-03-30","09:30:00","Equity","600089.XSHG","Buy","MarketOrder","5000 shares","7.58","37900","5000 shares","-","0","11.37","Filled","2012-03-30 09:30:00"
"2012-04-09","11:25:00","Equity","002555.XSHE","Sell","MarketOrder","-3700 shares","10.59","-39183","-3700 shares","-","1406","50.94","Filled","2012-04-09 11:25:00"
"2012-04-10","11:25:00","Equity","600760.XSHG","Sell","MarketOrder","-4800 shares","7.65","-36720","-4800 shares","-","-1152","47.74","Filled","2012-04-10 11:25:00"
"2012-04-23","11:25:00","Equity","600089.XSHG","Sell","MarketOrder","-5000 shares","7.91","-39550","-5000 shares","-","1650","51.42","Filled","2012-04-23 11:25:00"
"2012-04-25","09:30:00","Equity","300274.XSHE","Buy","MarketOrder","10300 shares","11.15","114845","10300 shares","-","0","34.45","Filled","2012-04-25 09:30:00"
"2012-05-21","09:30:00","Equity","601117.XSHG","Buy","MarketOrder","100 shares","6.1","610","100 shares","-","0","5","Filled","2012-05-21 09:30:00"
"2012-05-21","11:25:00","Equity","300274.XSHE","Sell","MarketOrder","-10300 shares","11.45","-117935","-10300 shares","-","3090","153.32","Filled","2012-05-21 11:25:00"
"2012-06-06","09:30:00","Equity","600760.XSHG","Buy","MarketOrder","14100 shares","8.33","117453","14100 shares","-","0","35.24","Filled","2012-06-06 09:30:00"
"2012-06-18","11:25:00","Equity","601117.XSHG","Sell","MarketOrder","-100 shares","6.33","-633","-100 shares","-","23","5.63","Filled","2012-06-18 11:25:00"
"2012-06-20","11:25:00","Equity","600760.XSHG","Sell","MarketOrder","-14100 shares","7.9","-111390","-14100 shares","-","-6063","144.81","Filled","2012-06-20 11:25:00"
"2012-06-27","09:30:00","Equity","002340.XSHE","Buy","MarketOrder","8400 shares","13.24","111216","8400 shares","-","0","33.36","Filled","2012-06-27 09:30:00"
"2012-07-10","09:30:00","Equity","600803.XSHG","Buy","MarketOrder","100 shares","9.05","905","100 shares","-","0","5","Filled","2012-07-10 09:30:00"
"2012-07-18","11:25:00","Equity","600803.XSHG","Sell","MarketOrder","-100 shares","8.5","-850","-100 shares","-","-55","5.85","Filled","2012-07-18 11:25:00"
"2012-07-19","09:30:00","Equity","300274.XSHE","Buy","MarketOrder","100 shares","9.6","960","100 shares","-","0","5","Filled","2012-07-19 09:30:00"
"2012-07-27","11:25:00","Equity","300274.XSHE","Sell","MarketOrder","-100 shares","9.24","-924","-100 shares","-","-36","5.92","Filled","2012-07-27 11:25:00"
"2012-08-13","11:25:00","Equity","002340.XSHE","Sell","MarketOrder","-8400 shares","14.27","-119868","-8400 shares","-","8652","155.83","Filled","2012-08-13 11:25:00"
"2012-08-28","09:30:00","Equity","601117.XSHG","Buy","MarketOrder","20800 shares","5.79","120432","20800 shares","-","0","36.13","Filled","2012-08-28 09:30:00"
"2012-09-07","11:25:00","Equity","601117.XSHG","Sell","MarketOrder","-20800 shares","6.66","-138528","-20800 shares","-","18096","180.09","Filled","2012-09-07 11:25:00"
"2012-09-24","09:30:00","Equity","600760.XSHG","Buy","MarketOrder","12500 shares","5.53","69125","12500 shares","-","0","20.74","Filled","2012-09-24 09:30:00"
"2012-09-24","09:30:00","Equity","000591.XSHE","Buy","MarketOrder","10500 shares","6.6","69300","10500 shares","-","0","20.79","Filled","2012-09-24 09:30:00"
"2012-09-26","11:25:00","Equity","600760.XSHG","Sell","MarketOrder","-12500 shares","5.34","-66750","-12500 shares","-","-2375","86.78","Filled","2012-09-26 11:25:00"
"2012-09-27","09:30:00","Equity","002340.XSHE","Buy","MarketOrder","6000 shares","11.11","66660","6000 shares","-","0","20","Filled","2012-09-27 09:30:00"
"2012-10-09","11:25:00","Equity","002340.XSHE","Sell","MarketOrder","-6000 shares","12.21","-73260","-6000 shares","-","6600","95.24","Filled","2012-10-09 11:25:00"
"2012-10-16","09:30:00","Equity","002049.XSHE","Buy","MarketOrder","3200 shares","22.68","72576","3200 shares","-","0","21.77","Filled","2012-10-16 09:30:00"
"2012-10-17","11:25:00","Equity","000591.XSHE","Sell","MarketOrder","-10500 shares","6.76","-70980","-10500 shares","-","1680","92.27","Filled","2012-10-17 11:25:00"
"2012-10-17","11:25:00","Equity","002049.XSHE","Sell","MarketOrder","-3200 shares","21.8","-69760","-3200 shares","-","-2816","90.69","Filled","2012-10-17 11:25:00"
"2012-11-16","09:30:00","Equity","601888.XSHG","Buy","MarketOrder","5000 shares","28.2","141000","5000 shares","-","0","42.3","Filled","2012-11-16 09:30:00"
"2012-11-20","11:25:00","Equity","601888.XSHG","Sell","MarketOrder","-5000 shares","27.1","-135500","-5000 shares","-","-5500","176.15","Filled","2012-11-20 11:25:00"
"2012-11-27","09:30:00","Equity","002236.XSHE","Buy","MarketOrder","3600 shares","37.5","135000","3600 shares","-","0","40.5","Filled","2012-11-27 09:30:00"
"2012-12-10","11:25:00","Equity","002236.XSHE","Sell","MarketOrder","-3600 shares","41.75","-150300","-3600 shares","-","15300","195.39","Filled","2012-12-10 11:25:00"
"2013-01-25","09:30:00","Equity","300059.XSHE","Buy","MarketOrder","8100 shares","9.21","74601","8100 shares","-","0","22.38","Filled","2013-01-25 09:30:00"
"2013-01-25","09:30:00","Equity","300207.XSHE","Buy","MarketOrder","6200 shares","12.1","75020","6200 shares","-","0","22.51","Filled","2013-01-25 09:30:00"
"2013-01-30","11:25:00","Equity","300059.XSHE","Sell","MarketOrder","-8100 shares","9.81","-79461","-8100 shares","-","4860","103.3","Filled","2013-01-30 11:25:00"
"2013-01-30","11:25:00","Equity","300207.XSHE","Sell","MarketOrder","-6200 shares","12.57","-77934","-6200 shares","-","2914","101.31","Filled","2013-01-30 11:25:00"
"2013-02-05","09:30:00","Equity","002056.XSHE","Buy","MarketOrder","12900 shares","12.25","158025","12900 shares","-","0","47.41","Filled","2013-02-05 09:30:00"
"2013-02-26","11:25:00","Equity","002056.XSHE","Sell","MarketOrder","-12900 shares","12.63","-162927","-12900 shares","-","4902","211.81","Filled","2013-02-26 11:25:00"
